event_type,priority,requires_road_closure,hour,day_of_week,latitude,longitude,resolution_time_min,severity
unplanned,High,0,3,2,13.0460949,77.6022145,175.00512745,3
unplanned,High,0,23,1,13.0803194,77.5925547,167.59167146666667,3
unplanned,High,0,23,1,12.9680242,77.6003686,160.61136948333333,3
unplanned,High,0,0,2,13.0368728,77.5892809,153.33397664999998,3
unplanned,High,0,4,2,12.9378809,77.5211092,111.61205211666667,3
unplanned,High,0,22,0,12.989572,77.5016956,7234.8082011999995,3
unplanned,High,0,1,2,12.9665079,77.5871803,173.43006293333335,3
unplanned,High,0,1,2,12.95932396,77.65444326,178.78923703333334,3
unplanned,High,0,3,2,12.9663931,77.5871595,76.89549488333334,3
unplanned,High,0,5,2,12.9680089,77.6004777,125.65330900000001,3
unplanned,High,0,22,0,12.9393156,77.6355349,6.523551933333334,2
unplanned,High,0,20,0,12.9375353,77.5208464,166.9408235,3
unplanned,Low,0,0,1,12.9982847,77.6722483,38.49233733333333,0
unplanned,Low,0,21,0,12.9752471,77.5706111,151.20998183333333,2
unplanned,High,0,0,1,12.93753,77.6274494,91.30090236666666,3
unplanned,Low,0,20,0,13.0655698,77.4533063,165.10682356666666,2
unplanned,High,0,21,0,12.9688585,77.5901555,132.30025158333333,3
unplanned,High,0,6,2,12.9703792,77.6066712,154.17580068333334,3
unplanned,High,0,1,1,12.9211004,77.6003174,145.05154158333335,3
unplanned,Low,0,7,2,12.9768056,77.5856935,173.50143726666664,2
unplanned,Low,0,6,2,12.9723745,77.5866446,19.639472016666666,0
unplanned,High,0,2,1,13.1036169,77.6005732,59.57834488333333,2
unplanned,High,0,5,2,12.9101768,77.6271689,144.05600096666666,3
unplanned,Low,0,4,2,12.9388153,77.6191067,167.94209850000001,2
unplanned,Low,0,4,2,13.0220829,77.5632262,170.28665936666667,2
unplanned,High,0,4,2,13.0448569,77.581621,164.94430293333335,3
unplanned,Low,0,5,2,12.9570961,77.5742402,132.07833893333333,2
unplanned,High,0,7,2,13.0292785,77.5396722,12.384581016666667,2
unplanned,High,0,2,1,13.0189097,77.5838452,126.34951611666666,3
unplanned,Low,0,12,2,13.0694166,77.4455675,297.4964686833334,2
unplanned,High,0,8,2,12.8570928,77.5889739,16.992135533333332,2
unplanned,High,1,7,2,13.0079374,77.5487917,136.1215351,3
unplanned,Low,0,3,1,12.9875536,77.4751319,13.267902833333332,0
unplanned,High,0,9,2,13.001201,77.5840085,174.62543205,3
unplanned,Low,0,10,2,13.0084486,77.6946979,153.13514644999998,2
unplanned,High,0,18,2,13.1340883,77.616595,25.298768399999997,2
unplanned,High,0,19,2,12.92118559,77.62042489,2.2634015499999998,2
unplanned,Low,0,18,2,13.0778533,77.4301137,111.3523967,1
unplanned,High,0,7,2,12.9651411,77.5980377,129.92321693333332,3
unplanned,High,0,6,2,12.9636801,77.5843185,165.74176128333332,3
unplanned,Low,0,2,1,12.9386121,77.7473707,130.08108936666665,2
unplanned,High,0,20,2,12.9025054,77.6316334,154.45369979999998,3
unplanned,Low,0,2,1,13.048064,77.5004272,137.42257163333335,2
unplanned,Low,0,20,2,13.0466837,77.5019219,25.79376715,0
planned,High,0,20,2,12.9696034,77.7005489,823.9326906833334,3
unplanned,Low,0,21,2,12.8785233,77.6096717,3.4138884666666667,0
unplanned,High,0,21,2,12.92115128,77.62051642,12.6312672,2
unplanned,High,0,21,2,13.0160987,77.562282,16.656762166666667,2
unplanned,Low,0,20,2,13.1188317,77.577265,1311.6875813333331,2
unplanned,Low,0,1,1,12.9900352,77.5929919,175.03786395,2
unplanned,High,0,21,2,13.0414005,77.6226506,8581.651106383333,3
unplanned,Low,0,4,1,13.0567366,77.5467281,6.593964850000001,0
unplanned,High,0,19,2,12.9853023,77.6435876,144.80160663333334,3
unplanned,High,0,21,2,12.9520767,77.540499,45.96836663333333,2
unplanned,High,0,22,2,12.9884265,77.6894444,42.19713446666666,2
unplanned,Low,0,22,2,12.9939612,77.5957973,54.65853513333333,0
unplanned,High,0,23,2,13.016978,77.6295862,30.793721100000003,2
unplanned,High,0,22,2,13.0264,77.544019,67.62782723333333,3
unplanned,Low,0,21,2,12.9174564,77.5802737,176.77936698333332,2
unplanned,Low,0,21,2,12.9171847,77.5817486,174.39381331666667,2
unplanned,High,0,18,2,13.0078569,77.662523,167.08860686666668,3
unplanned,High,0,21,2,12.964707,77.5727963,120.26850703333334,3
unplanned,High,1,4,1,12.9619885,77.5843182,168.98476209999998,3
unplanned,High,0,20,2,12.9878367,77.5128914,166.8387203,3
unplanned,High,0,21,2,12.9762198,77.5645931,128.91408898333333,3
unplanned,High,0,3,1,13.0437161,77.6019219,154.79920963333333,3
unplanned,High,0,5,1,12.9999193,77.583985,122.96864301666666,3
unplanned,High,0,5,1,12.9594917,77.6529369,113.27622685,3
planned,High,0,5,1,13.0443032,77.5819616,1441.0108986,3
unplanned,Low,0,5,1,12.9519749,77.5158928,157.96104735,2
unplanned,Low,0,23,2,13.0576081,77.5464455,156.62910256666666,2
unplanned,High,0,23,2,13.0188053,77.553156,66.48960311666666,3
unplanned,High,0,0,3,13.0186835,77.5575717,15.089540099999999,2
unplanned,High,0,0,3,12.9667558,77.5875476,79.15418580000001,3
unplanned,Low,0,1,3,13.0209048,77.5286592,171.4107969,2
unplanned,Low,0,2,3,13.0023819,77.6160362,5.616305283333333,0
unplanned,High,0,2,3,13.1067566,77.6006731,22.644470733333332,2
unplanned,Low,0,2,3,12.9235986,77.5803287,95.58107615,1
unplanned,Low,0,2,3,13.0209014,77.5287807,3.5981080333333333,0
unplanned,High,0,3,1,12.9893938,77.506206,165.07882901666665,3
unplanned,High,0,4,1,13.0413212,77.6224065,126.83813915,3
unplanned,High,0,6,1,12.9169898,77.5968145,35.7911427,2
unplanned,High,0,5,1,12.9129912,77.5667494,149.1878446,3
unplanned,High,0,6,1,13.021709,77.5519174,84.46969001666666,3
unplanned,Low,0,5,1,13.0491879,77.4962055,122.25278796666666,2
unplanned,High,0,5,3,12.9255742,77.6174592,14.2335291,2
unplanned,High,0,4,3,12.9844596,77.6412874,33.554378899999996,2
unplanned,High,0,1,3,12.8972718,77.5999018,169.9568783,3
planned,High,0,5,3,12.9019622,77.6011975,34.659487750000004,2
unplanned,High,0,5,3,12.95566159,77.72065301,30.59855698333333,2
unplanned,High,0,4,3,13.0445101,77.5828738,138.18036518333332,3
unplanned,High,0,4,3,13.04144,77.6222532,172.14297871666668,3
unplanned,High,0,6,1,12.9736801,77.6109701,145.50787061666668,3
unplanned,Low,0,6,1,12.9669106,77.5680574,131.40792338333333,2
unplanned,High,0,6,1,13.0020899,77.5839781,144.59191251666667,3
unplanned,High,0,6,1,12.8862945,77.6409252,152.92860876666666,3
unplanned,High,0,5,3,12.9225247,77.6194594,59.47093031666667,2
unplanned,Low,0,6,3,12.92108,77.5734531,28.422718233333335,0
unplanned,Low,0,7,3,13.0141472,77.5704446,46.03317931666666,0
unplanned,High,0,10,1,13.0288605,77.54001,105.15403339999999,3
planned,High,1,11,1,12.9567539,77.7013119,356.93130916666667,3
unplanned,High,0,19,1,12.9575137,77.5522652,97.20824538333333,3
unplanned,High,0,8,3,13.147734,77.6187076,35.270044866666666,2
unplanned,High,0,7,3,12.9877075,77.5502777,121.91557764999999,3
unplanned,Low,0,6,3,12.929445,77.5628717,173.74053045,2
unplanned,High,0,9,3,12.9541423,77.5436141,24.78094095,2
unplanned,High,0,6,3,12.9707357,77.6198667,161.6701282,3
unplanned,Low,0,8,3,12.9480623,77.5985345,103.95695343333334,1
unplanned,High,0,9,3,12.9520172,77.544036,7852.317056133334,3
unplanned,High,0,7,3,12.9216369,77.6214779,157.30902971666669,3
unplanned,High,0,19,1,13.01898142,77.65531138,76.73107366666666,3
unplanned,High,0,19,1,13.0360276,77.5892476,25.963968299999998,2
unplanned,High,0,20,1,13.0438244,77.55628,151.49061326666666,3
unplanned,High,0,10,3,13.0289783,77.540115,47.135134183333335,2
unplanned,Low,0,20,3,13.1198,77.576805,2024.4999115666665,2
unplanned,Low,0,19,3,13.2572966,77.7126622,41.44027543333333,0
unplanned,High,0,20,3,13.0251258,77.5852107,52.424526316666665,2
unplanned,High,0,18,3,13.003189,77.680613,99.33054614999999,3
unplanned,High,0,18,1,12.9316347,77.6889171,140.36397341666668,3
unplanned,High,0,20,1,12.9255403,77.6175176,21.590795766666666,2
planned,High,0,20,1,12.9695804,77.7005848,852.3125810833334,3
unplanned,Low,0,21,1,12.9803302,77.5719733,4.90747485,0
unplanned,Low,0,18,1,12.9812197,77.5704953,160.6029454,2
unplanned,Low,0,18,1,12.981241,77.5705792,165.15995773333333,2
unplanned,Low,0,20,1,12.9826166,77.569553,149.32047236666668,2
unplanned,High,0,20,3,12.9047523,77.5857161,21.186916433333334,2
unplanned,High,0,20,3,12.9765795,77.611037,64.23054711666667,3
unplanned,Low,0,19,3,12.9823051,77.5644614,144.83897205,2
unplanned,Low,0,19,3,12.9822785,77.5644264,147.96517538333333,2
planned,Low,1,21,1,13.0162183,77.7092396,6.63138725,0
unplanned,High,0,23,3,12.9830361,77.5972224,2.606005066666667,2
unplanned,Low,0,19,3,12.9982796,77.6718061,120.49793516666666,2
unplanned,High,0,22,1,12.9681289,77.7017436,8.075930433333333,2
unplanned,High,0,22,1,12.9275467,77.621335,1.2160119166666665,2
unplanned,High,0,20,1,12.9981229,77.552898,151.48391595,3
unplanned,High,0,22,1,12.9389553,77.6945893,10.150801150000001,2
unplanned,High,0,21,1,12.95438293,77.54231192,143.22373776666666,3
unplanned,High,0,22,1,12.9383509,77.6945235,146.0768349,3
unplanned,High,0,20,1,12.9758911,77.5644235,132.28090445,3
unplanned,High,0,23,3,12.9126457,77.6255959,137.22520646666666,3
unplanned,Low,0,0,4,12.9887505,77.4724214,73.34186823333333,1
unplanned,High,0,0,4,13.0438281,77.5540167,139.6503821,3
unplanned,Low,0,20,1,12.9377625,77.5850333,176.73432131666667,2
unplanned,Low,0,23,1,12.8399445,77.6769171,56.471942150000004,0
unplanned,High,0,1,4,13.15527,77.6224983,132.48878093333332,3
unplanned,High,0,3,4,13.032588,77.5334587,138.31122555,3
unplanned,High,0,0,4,12.935682,77.5127897,144.41718046666668,3
unplanned,Low,0,1,4,12.9695483,77.7531717,146.77622273333333,2
unplanned,Low,0,0,2,12.9207023,77.5802074,4.3680202,0
unplanned,High,0,1,2,12.9684836,77.5874438,63.264801049999996,3
unplanned,Low,0,23,1,12.9971793,77.5957187,171.88327085,2
unplanned,High,0,1,2,12.9648556,77.5860566,2.348085033333333,2
unplanned,Low,0,1,4,12.997643,77.5695705,125.58536635,2
unplanned,High,0,1,4,12.9227833,77.6003476,141.96566016666665,3
unplanned,High,0,2,2,12.9209907,77.6663196,168.93559386666666,3
unplanned,High,0,1,2,13.0561108,77.632872,151.71160386666668,3
unplanned,Low,0,4,4,12.916946,77.5871065,111.59204438333333,1
unplanned,High,0,5,4,12.9559471,77.7290451,99.1271216,3
unplanned,High,0,5,4,13.0622879,77.6333968,46.373055349999994,2
unplanned,Low,0,3,2,12.9250715,77.6375839,16.442733933333333,0
unplanned,Low,0,7,4,12.9879187,77.5741471,48.24556945,0
unplanned,High,0,6,4,13.0410972,77.6169798,138.99856845000002,3
unplanned,High,0,8,4,13.0041989,77.6629544,2.94758005,2
unplanned,High,0,4,4,13.0413173,77.6214906,167.47308626666666,3
unplanned,Low,0,7,4,13.0469513,77.5010307,23.094677766666667,0
unplanned,High,0,6,4,12.9896925,77.5019422,142.45112995,3
unplanned,High,0,9,4,12.9775143,77.608447,10.697492350000001,2
unplanned,High,0,10,4,13.08313,77.5938833,61.77526506666666,3
unplanned,High,1,12,4,12.96044159,77.64359885,161.06160503333334,3
unplanned,High,0,4,4,13.044388,77.5830485,178.5731136,3
unplanned,High,0,4,4,13.0166922,77.6606649,160.27196086666666,3
unplanned,High,0,13,4,12.96035278,77.64401022,94.89986251666666,3
unplanned,High,0,4,2,13.0445894,77.582909,176.16739146666666,3
unplanned,Low,0,11,4,12.9673232,77.7493808,132.04072433333334,2
unplanned,High,0,19,4,12.9250539,77.6180915,89.98981611666666,3
unplanned,High,0,5,2,13.0334217,77.5890136,148.90920458333332,3
unplanned,High,0,20,4,12.9014646,77.6323309,129.61546436666666,3
unplanned,High,0,4,2,12.9664716,77.5949491,44.60061098333333,2
unplanned,High,0,5,2,12.9970068,77.5502223,17.230018316666666,2
unplanned,High,0,20,4,13.0316423,77.6307164,131.01580598333334,3
unplanned,High,0,5,2,12.9970695,77.5502774,17.872264516666668,2
unplanned,Low,0,21,4,12.9655901,77.6195322,102.37431906666667,1
unplanned,High,0,20,4,12.9225895,77.6192286,330.18084595,3
unplanned,High,0,21,4,12.96941313,77.70096937,3.6627522166666666,2
unplanned,High,0,5,2,13.0298298,77.5386426,239.99684209999998,3
unplanned,High,0,3,2,13.01658,77.5565783,155.11075778333333,3
unplanned,High,0,5,2,13.1904705,77.6456599,177.15758035,3
unplanned,High,0,5,2,13.1501366,77.6196567,10.061597933333333,2
unplanned,High,0,22,4,13.0405183,77.5443817,83.04273458333334,3
unplanned,High,1,21,4,13.0145783,77.5850567,169.81289688333334,3
unplanned,High,0,3,2,12.9062581,77.5733253,140.49870153333333,3
unplanned,High,0,5,2,13.0503119,77.5929248,156.23941626666667,3
planned,High,0,2,5,12.9695205,77.7005879,8683.083966166667,3
unplanned,High,0,2,5,12.9528879,77.5410156,17.988405883333332,2
unplanned,Low,0,0,5,13.0673117,77.4496254,142.41142866666667,2
unplanned,High,0,23,4,13.0343959,77.5303187,184.09410141666666,3
unplanned,Low,0,23,4,12.984355,77.5539533,180.56771375000002,2
unplanned,High,1,2,5,12.9768265,77.5983612,17.72186505,2
unplanned,High,0,2,5,12.9861017,77.6457067,162.47609125,3
unplanned,Low,0,3,5,12.9929454,77.5952517,120.1229665,2
unplanned,Low,0,0,5,13.0712314,77.4423253,139.77945235,2
unplanned,Low,0,0,5,12.9080608,77.6924291,160.39236533333332,2
unplanned,High,0,5,2,13.1033967,77.60037,91.74439170000001,3
unplanned,High,0,5,5,12.9743412,77.549272,128.21340496666667,3
unplanned,High,0,4,5,12.9898458,77.5026764,15.682897033333335,2
unplanned,High,0,6,2,12.9687152,77.7011103,18.770652916666666,2
unplanned,High,0,4,5,13.0723917,77.5927483,26.713455833333335,2
unplanned,High,0,3,5,12.9609423,77.6382014,27.165104633333332,2
planned,High,0,5,5,12.964045,77.5882867,30.34177245,2
unplanned,High,0,7,2,12.9612975,77.5335061,13.063804666666666,2
unplanned,High,0,7,2,12.9613042,77.533498,15.13100225,2
unplanned,Low,0,4,5,12.9668653,77.5051417,122.63490900000001,2
unplanned,High,0,4,5,13.0413309,77.6224083,139.59803778333335,3
unplanned,High,0,7,2,12.9613234,77.533513,16.1069102,2
unplanned,High,0,5,5,12.9763157,77.5990705,120.90154868333335,3
unplanned,Low,0,6,5,13.0088816,77.6964241,7204.02068145,2
unplanned,High,0,5,5,12.9274715,77.6211811,5.844874183333333,2
unplanned,High,0,7,2,12.9832471,77.5960489,18.588685416666667,2
unplanned,High,0,7,2,12.9832244,77.5960152,1.5017334166666667,2
unplanned,High,0,8,2,12.989118,77.5082493,32.257464766666665,2
unplanned,Low,0,5,5,12.9933993,77.5742441,72.78544391666667,1
unplanned,Low,0,6,5,12.9752109,77.5869675,107.52890245,1
unplanned,High,0,7,5,13.109253,77.6039911,129.22856483333334,3
planned,Low,0,12,2,12.9608586,77.7477127,306.1032833,2
unplanned,Low,0,9,5,13.0199222,77.5345337,86.39258533333333,1
unplanned,High,0,6,5,13.0445014,77.5829582,149.02743305,3
unplanned,Low,0,6,5,13.1102841,77.5802353,137.90290586666666,2
unplanned,High,0,8,5,13.177818,77.6368573,153.66431926666667,3
unplanned,High,0,19,5,12.9694637,77.700664,19.726053033333336,2
unplanned,High,0,18,5,12.9774011,77.6269206,55.235213316666666,2
unplanned,High,0,19,5,12.9697236,77.7005968,16.932809666666667,2
unplanned,Low,0,19,5,13.0508036,77.4912695,172.36542963333335,2
unplanned,High,0,18,5,12.94750702,77.53336802,302.99378225,3
unplanned,Low,0,20,5,13.0586995,77.4680397,146.50835186666666,2
unplanned,High,0,18,2,12.9260949,77.676568,155.86230716666665,3
unplanned,High,0,21,5,12.987823,77.512435,86.55830583333334,3
unplanned,High,0,19,2,12.9566617,77.5495833,78.09311583333333,3
unplanned,High,0,19,2,12.9973228,77.6641514,34.21685993333333,2
unplanned,High,0,18,5,12.9842805,77.6416475,168.21168563333333,3
unplanned,High,0,20,5,13.0427284,77.5979712,22.854111483333334,2
unplanned,High,0,21,5,12.9600092,77.556583,178.60272036666666,3
unplanned,Low,0,19,5,13.0119491,77.5293045,135.73314393333334,2
unplanned,High,0,19,5,12.9601813,77.5564813,121.50548576666667,3
unplanned,Low,0,20,5,13.078493,77.4281944,130.57970093333333,2
unplanned,High,0,20,5,13.177835,77.6368417,137.84571728333333,3
unplanned,Low,0,22,5,12.9244288,77.5803387,24.404714366666667,0
unplanned,High,0,23,5,12.87043927,77.65311466,2.5054130166666666,2
unplanned,High,0,23,5,12.9864603,77.5211997,64.30445040000001,3
unplanned,High,0,22,5,12.89123888,77.63875445,121.14772233333333,3
planned,High,0,20,2,12.969728,77.7007284,853.2287072166667,3
unplanned,High,0,3,6,13.0018428,77.5843292,6866.7838292666665,3
unplanned,Low,0,3,6,12.993472,77.5714758,15.3108977,0
unplanned,Low,0,5,6,13.0658946,77.6517394,9677.060467866666,2
unplanned,High,0,4,6,13.0344357,77.5886854,74.69541461666667,3
unplanned,Low,0,1,6,12.983856,77.577635,21.925417683333333,0
unplanned,High,0,20,2,12.9855766,77.5883309,167.45209574999998,3
unplanned,High,0,2,6,13.0046075,77.5839114,14.34505785,2
unplanned,Low,0,4,6,12.9242728,77.6289004,50.05725543333333,0
unplanned,High,0,5,6,12.9608055,77.5837247,39.02434768333333,2
unplanned,High,0,6,6,13.0403623,77.5179334,166.10227201666666,3
unplanned,High,0,7,6,13.0352838,77.5890301,120.43721813333333,3
unplanned,High,0,21,2,13.0436163,77.5842162,94.12910881666667,3
unplanned,Low,0,19,2,12.9879465,77.5770686,168.35893401666667,2
unplanned,Low,0,20,2,12.9166339,77.6069179,89.0725909,1
unplanned,High,0,7,6,12.9498233,77.69933,16.558089916666667,2
unplanned,High,0,8,6,12.9996084,77.5837695,29.16649395,2
unplanned,High,0,6,6,12.9583327,77.5541315,146.06371263333332,3
unplanned,High,0,7,6,13.1215829,77.6101747,83.17344443333333,3
unplanned,High,0,8,6,13.0115327,77.5545571,63.86472141666666,3
unplanned,High,0,10,6,13.0223143,77.6485684,127.01449396666666,3
unplanned,Low,0,23,2,12.912748,77.5588434,84.40798688333332,1
unplanned,High,0,8,6,12.9823017,77.5942383,130.43169946666666,3
unplanned,High,0,9,6,12.9355966,77.5128078,134.29449258333335,3
unplanned,High,0,7,6,12.979504,77.5985573,168.9684819,3
unplanned,High,0,23,2,12.9595489,77.7016722,133.07272798333332,3
unplanned,High,0,13,6,12.9561108,77.6939527,1.6053822999999998,2
planned,High,0,13,6,12.9561458,77.6939553,353.0048949666667,3
planned,High,0,13,6,12.956161,77.6940295,352.02131335,3
planned,High,0,13,6,12.9562766,77.6940173,356.9438549166667,3
planned,High,0,13,6,12.9564768,77.6941351,414.9685389833333,3
unplanned,Low,0,12,6,13.0085526,77.6963208,147.94798268333335,2
unplanned,High,0,21,2,12.906651,77.6009742,143.17320988333333,3
unplanned,High,0,23,2,13.030265,77.5376033,12.03063225,2
unplanned,High,0,18,6,12.9674799,77.5881237,8.410828716666666,2
planned,High,0,13,6,12.9561595,77.6939741,343.45099258333335,3
unplanned,High,0,21,6,12.9366109,77.518765,23.780724000000003,2
unplanned,Low,0,23,6,13.033398,77.5690336,2122.3967791833334,2
unplanned,High,0,0,3,12.9504221,77.537437,29.734221366666667,2
unplanned,High,0,23,6,12.9592669,77.5555347,60.74641678333333,3
unplanned,Low,0,22,2,13.021451,77.5314713,143.90309823333334,2
unplanned,High,0,23,2,13.0443681,77.5087934,125.78120833333334,3
unplanned,High,0,23,6,12.9053338,77.6303169,6.91516335,2
unplanned,High,0,20,6,12.9677358,77.5926048,174.0865261,3
unplanned,High,0,20,6,13.0309467,77.587015,171.05382363333334,3
unplanned,High,0,4,0,13.0701255,77.5922792,80.96271168333332,3
unplanned,Low,0,1,0,13.1611682,77.595828,38.768891116666666,0
unplanned,Low,0,0,0,12.9227216,77.5434673,57.316075016666666,0
unplanned,High,0,1,0,13.0384323,77.6256945,17.427307066666668,2
unplanned,High,0,0,0,13.0602175,77.5935431,178.27480131666667,3
unplanned,High,0,20,6,12.9766405,77.6013729,165.53204431666666,3
unplanned,High,0,1,0,12.966418,77.6082732,179.20663206666669,3
unplanned,High,0,1,3,12.95259479,77.54110281,6.82868555,2
unplanned,Low,0,0,3,12.9599609,77.5745574,151.75837708333333,2
unplanned,High,0,4,0,13.0702559,77.5926919,143.88501771666668,3
unplanned,Low,0,3,3,12.9736658,77.5133989,54.46608108333333,0
unplanned,High,0,7,0,13.034825,77.628625,40.761785499999995,2
unplanned,High,0,7,0,12.967418,77.588269,90.19987731666667,3
planned,Low,0,8,0,13.0007295,77.5693615,34.24710365,0
unplanned,Low,0,0,3,12.9600313,77.5744891,150.0734349,2
unplanned,High,0,6,0,13.0387847,77.5206675,147.87781343333333,3
unplanned,High,0,5,3,13.0143908,77.5836271,86.78634966666667,3
unplanned,Low,0,5,3,12.9656183,77.7489031,81.11977473333333,1
planned,Low,0,4,3,12.9424427,77.7473603,2935.1885899333333,2
unplanned,High,0,7,0,12.9121114,77.6260189,154.14412578333335,3
unplanned,Low,0,6,0,13.0610784,77.4615127,171.12246006666666,2
unplanned,Low,0,9,0,13.048748,77.5492821,8.9473605,0
unplanned,High,0,8,0,13.1212512,77.6104673,119.08897935,3
unplanned,Low,0,6,0,12.8526382,77.5884433,172.8118301,2
unplanned,Low,1,5,3,12.9747008,77.5706582,30.47674805,0
unplanned,High,0,19,0,12.9386197,77.5219954,152.33389903333332,3
unplanned,High,0,6,3,12.9899456,77.5050229,67.566669,3
unplanned,Low,0,20,0,12.9632366,77.5891728,4.666376866666667,0
unplanned,High,0,19,0,13.0364192,77.5247759,21.935244516666668,2
unplanned,Low,0,19,0,13.0186047,77.7071521,31.711534466666667,0
